line,z,x1,y1,z1,x2,y2,z2,e1,e2,delta_e,xy_distance,xyz_distance
247,0.45,48.704,69.796,0.45,77.296,41.204,0.45,62.23842,66.52202,4.2836,40.43519417537154,40.43519417537154
248,0.45,77.296,41.204,0.45,76.139,41.184,0.45,66.52202,66.64458,0.12256000000000711,1.1571728479358756,1.1571728479358754
249,0.45,76.139,41.184,0.45,48.684,68.639,0.45,66.64458,70.75788,4.113299999999995,38.82723335495332,38.82723335495332
250,0.45,48.684,68.639,0.45,48.684,67.463,0.45,70.75788,70.88254,0.12466000000000577,1.176000000000002,1.176000000000002
251,0.45,48.684,67.463,0.45,74.963,41.184,0.45,70.88254,74.81956,3.9370199999999897,37.16411820560256,37.16411820560256
252,0.45,74.963,41.184,0.45,73.786,41.184,0.45,74.81956,74.94421,0.12465000000000259,1.1769999999999925,1.1769999999999925
253,0.45,73.786,41.184,0.45,48.684,66.286,0.45,74.94421,78.70494,3.7607299999999952,35.499588842689434,35.49958884268944
254,0.45,48.684,66.286,0.45,48.684,65.109,0.45,78.70494,78.82959,0.12465000000000259,1.1770000000000067,1.1770000000000067
255,0.45,48.684,65.109,0.45,72.609,41.184,0.45,78.82959,82.41403,3.5844400000000007,33.8350594797763,33.8350594797763
256,0.45,72.609,41.184,0.45,71.432,41.184,0.45,82.41403,82.53869,0.12466000000000577,1.1769999999999925,1.1769999999999925
257,0.45,71.432,41.184,0.45,48.684,63.932,0.45,82.53869,85.94683,3.408140000000003,32.17053011686317,32.17053011686317
258,0.45,48.684,63.932,0.45,48.684,62.756,0.45,85.94683,86.07149,0.12465999999999156,1.176000000000002,1.176000000000002
259,0.45,48.684,62.756,0.45,70.256,41.184,0.45,86.07149,89.30335,3.2318599999999975,30.50741496751241,30.50741496751241
260,0.45,70.256,41.184,0.45,69.079,41.184,0.45,89.30335,89.428,0.12465000000000259,1.1770000000000067,1.1770000000000067
261,0.45,69.079,41.184,0.45,48.684,61.579,0.45,89.428,92.48357,3.055570000000003,28.842885604599275,28.84288560459927
262,0.45,48.684,61.579,0.45,48.684,60.402,0.45,92.48357,92.60823,0.12466000000000577,1.1769999999999996,1.1769999999999996
263,0.45,48.684,60.402,0.45,67.902,41.184,0.45,92.60823,95.48751,2.8792799999999943,27.178356241686146,27.178356241686146
264,0.45,67.902,41.184,0.45,66.726,41.184,0.45,95.48751,95.61216,0.12465000000000259,1.176000000000002,1.176000000000002
265,0.45,66.726,41.184,0.45,48.684,59.226,0.45,95.61216,98.31515,2.70299,25.515241092335383,25.515241092335383
266,0.45,48.684,59.226,0.45,48.684,58.049,0.45,98.31515,98.43981,0.12465999999999156,1.1769999999999996,1.1769999999999996
267,0.45,48.684,58.049,0.45,65.549,41.184,0.45,98.43981,100.96651,2.5267000000000053,23.850711729422255,23.850711729422255
268,0.45,65.549,41.184,0.45,64.372,41.184,0.45,100.96651,101.09116,0.12465000000000259,1.1770000000000067,1.1770000000000067
269,0.45,64.372,41.184,0.45,48.684,56.872,0.45,101.09116,103.44158,2.3504199999999997,22.18618236650912,22.18618236650912
270,0.45,48.684,56.872,0.45,48.684,55.696,0.45,103.44158,103.56623,0.12465000000000259,1.176000000000002,1.176000000000002
271,0.45,48.684,55.696,0.45,63.196,41.184,0.45,103.56623,105.74035,2.174120000000002,20.523067217158356,20.523067217158356
272,0.45,63.196,41.184,0.45,62.019,41.184,0.45,105.74035,105.86501,0.12465999999999156,1.1769999999999996,1.1769999999999996
273,0.45,62.019,41.184,0.45,48.684,54.519,0.45,105.86501,107.86284,1.9978300000000075,18.858537854245224,18.858537854245224
274,0.45,48.684,54.519,0.45,48.684,53.342,0.45,107.86284,107.9875,0.12465999999999156,1.1769999999999996,1.1769999999999996
275,0.45,48.684,53.342,0.45,60.842,41.184,0.45,107.9875,109.80904,1.8215399999999988,17.19400849133209,17.19400849133209
276,0.45,60.842,41.184,0.45,59.666,41.184,0.45,109.80904,109.93369,0.12465000000000259,1.176000000000002,1.176000000000002
277,0.45,59.666,41.184,0.45,48.684,52.166,0.45,109.93369,111.57895,1.6452600000000075,15.53089334198133,15.53089334198133
278,0.45,48.684,52.166,0.45,48.684,50.989,0.45,111.57895,111.7036,0.12464999999998838,1.1769999999999996,1.1769999999999996
279,0.45,48.684,50.989,0.45,58.489,41.184,0.45,111.7036,113.17257,1.4689699999999988,13.866363979068197,13.866363979068197
280,0.45,58.489,41.184,0.45,57.312,41.184,0.45,113.17257,113.29722,0.12465000000000259,1.1769999999999996,1.1769999999999996
281,0.45,57.312,41.184,0.45,48.684,49.812,0.45,113.29722,114.5899,1.2926800000000043,12.201834616155065,12.201834616155065
282,0.45,48.684,49.812,0.45,48.684,48.636,0.45,114.5899,114.71455,0.12465000000000259,1.1759999999999948,1.1759999999999948
283,0.45,48.684,48.636,0.45,56.136,41.184,0.45,114.71455,115.83094,1.1163899999999956,10.538719466804311,10.538719466804313
284,0.45,56.136,41.184,0.45,54.959,41.184,0.45,115.83094,115.95559,0.12465000000000259,1.1769999999999996,1.1769999999999996
285,0.45,54.959,41.184,0.45,48.684,47.459,0.45,115.95559,116.89569,0.940100000000001,8.874190103891179,8.874190103891179
286,0.45,48.684,47.459,0.45,48.684,46.282,0.45,116.89569,117.02034,0.12465000000000259,1.1770000000000067,1.1770000000000067
287,0.45,48.684,46.282,0.45,53.782,41.184,0.45,117.02034,117.78415,0.7638099999999923,7.2096607409780376,7.209660740978037
288,0.45,53.782,41.184,0.45,52.606,41.184,0.45,117.78415,117.90881,0.12466000000000577,1.1759999999999948,1.1759999999999948
289,0.45,52.606,41.184,0.45,48.684,45.106,0.45,117.90881,118.49632,0.5875099999999946,5.546545591627285,5.546545591627285
290,0.45,48.684,45.106,0.45,48.684,43.929,0.45,118.49632,118.62098,0.12466000000000577,1.1769999999999996,1.1769999999999996
291,0.45,48.684,43.929,0.45,51.429,41.184,0.45,118.62098,119.03221,0.4112300000000033,3.882016228714152,3.882016228714152
292,0.45,51.429,41.184,0.45,50.252,41.184,0.45,119.03221,119.15686,0.12464999999998838,1.1769999999999996,1.1769999999999996
293,0.45,50.252,41.184,0.45,48.684,42.752,0.45,119.15686,119.3918,0.2349400000000088,2.21748686580102,2.21748686580102
294,0.45,48.684,42.752,0.45,48.684,41.576,0.45,119.3918,119.51646,0.12465999999999156,1.176000000000002,1.176000000000002
295,0.45,48.684,41.576,0.45,49.076,41.184,0.45,119.51646,119.5751,0.05864000000001113,0.5543717164502575,0.5543717164502575
303,0.55,77.75,70.25,0.55,48.25,70.25,0.55,2.0,3.79742,1.7974199999999998,29.5,29.5
304,0.55,48.25,70.25,0.55,48.25,40.75,0.55,3.79742,5.59485,1.7974300000000003,29.5,29.5
305,0.55,48.25,40.75,0.55,77.75,40.75,0.55,5.59485,7.39227,1.7974199999999998,29.5,29.5
306,0.55,77.75,40.75,0.55,77.75,70.175,0.55,7.39227,9.18512,1.7928499999999996,29.424999999999997,29.424999999999997
313,0.55,77.316,41.576,0.55,76.924,41.184,0.55,2.0,2.05866,0.058660000000000156,0.5543717164502525,0.5543717164502525
314,0.55,76.924,41.184,0.55,75.748,41.184,0.55,2.05866,2.18331,0.12464999999999993,1.176000000000002,1.176000000000002
315,0.55,75.748,41.184,0.55,77.316,42.752,0.55,2.18331,2.41826,0.23495,2.217486865801015,2.217486865801015
316,0.55,77.316,42.752,0.55,77.316,43.929,0.55,2.41826,2.54292,0.12465999999999999,1.1769999999999996,1.1769999999999996
317,0.55,77.316,43.929,0.55,74.571,41.184,0.55,2.54292,2.95415,0.41122999999999976,3.882016228714152,3.882016228714152
318,0.55,74.571,41.184,0.55,73.394,41.184,0.55,2.95415,3.07881,0.12465999999999999,1.1769999999999925,1.1769999999999925
319,0.55,73.394,41.184,0.55,77.316,45.106,0.55,3.07881,3.66633,0.58752,5.54654559162728,5.54654559162728
320,0.55,77.316,45.106,0.55,77.316,46.282,0.55,3.66633,3.79099,0.12465999999999999,1.1759999999999948,1.1759999999999948
321,0.55,77.316,46.282,0.55,72.218,41.184,0.55,3.79099,4.5548,0.7638100000000003,7.2096607409780376,7.209660740978037
322,0.55,72.218,41.184,0.55,71.041,41.184,0.55,4.5548,4.67946,0.12465999999999955,1.1770000000000067,1.1770000000000067
323,0.55,71.041,41.184,0.55,77.316,47.459,0.55,4.67946,5.61956,0.9401000000000002,8.874190103891179,8.874190103891179
324,0.55,77.316,47.459,0.55,77.316,48.636,0.55,5.61956,5.74422,0.12466000000000044,1.1769999999999996,1.1769999999999996
325,0.55,77.316,48.636,0.55,69.864,41.184,0.55,5.74422,6.86061,1.11639,10.538719466804308,10.538719466804306
326,0.55,69.864,41.184,0.55,68.688,41.184,0.55,6.86061,6.98527,0.12465999999999955,1.176000000000002,1.176000000000002
327,0.55,68.688,41.184,0.55,77.316,49.812,0.55,6.98527,8.27795,1.2926800000000007,12.201834616155065,12.201834616155065
328,0.55,77.316,49.812,0.55,77.316,50.989,0.55,8.27795,8.40261,0.12465999999999866,1.1769999999999996,1.1769999999999996
329,0.55,77.316,50.989,0.55,67.511,41.184,0.55,8.40261,9.87158,1.4689700000000006,13.866363979068202,13.8663639790682
330,0.55,67.511,41.184,0.55,66.334,41.184,0.55,9.87158,9.99623,0.12465000000000082,1.1769999999999925,1.1769999999999925
331,0.55,66.334,41.184,0.55,77.316,52.166,0.55,9.99623,11.6415,1.64527,15.53089334198133,15.53089334198133
332,0.55,77.316,52.166,0.55,77.316,53.342,0.55,11.6415,11.76615,0.12464999999999904,1.176000000000002,1.176000000000002
333,0.55,77.316,53.342,0.55,65.158,41.184,0.55,11.76615,13.5877,1.8215500000000002,17.19400849133209,17.19400849133209
334,0.55,65.158,41.184,0.55,63.981,41.184,0.55,13.5877,13.71236,0.12466000000000044,1.1769999999999996,1.1769999999999996
335,0.55,63.981,41.184,0.55,77.316,54.519,0.55,13.71236,15.7102,1.99784,18.858537854245224,18.858537854245224
336,0.55,77.316,54.519,0.55,77.316,55.696,0.55,15.7102,15.83486,0.12466000000000044,1.1769999999999996,1.1769999999999996
337,0.55,77.316,55.696,0.55,62.804,41.184,0.55,15.83486,18.00899,2.17413,20.523067217158356,20.523067217158356
338,0.55,62.804,41.184,0.55,61.628,41.184,0.55,18.00899,18.13364,0.12464999999999904,1.176000000000002,1.176000000000002
339,0.55,61.628,41.184,0.55,77.316,56.872,0.55,18.13364,20.48406,2.3504199999999997,22.18618236650912,22.18618236650912
340,0.55,77.316,56.872,0.55,77.316,58.049,0.55,20.48406,20.60872,0.12466000000000221,1.1769999999999996,1.1769999999999996
341,0.55,77.316,58.049,0.55,60.451,41.184,0.55,20.60872,23.13543,2.526709999999998,23.85071172942225,23.85071172942225
342,0.55,60.451,41.184,0.55,59.274,41.184,0.55,23.13543,23.26008,0.12464999999999904,1.1769999999999996,1.1769999999999996
343,0.55,59.274,41.184,0.55,77.316,59.226,0.55,23.26008,25.96308,2.703000000000003,25.515241092335383,25.515241092335383
344,0.55,77.316,59.226,0.55,77.316,60.402,0.55,25.96308,26.08774,0.12465999999999866,1.176000000000002,1.176000000000002
345,0.55,77.316,60.402,0.55,58.098,41.184,0.55,26.08774,28.96703,2.879290000000001,27.178356241686146,27.178356241686146
346,0.55,58.098,41.184,0.55,56.921,41.184,0.55,28.96703,29.09168,0.12464999999999904,1.1769999999999996,1.1769999999999996
347,0.55,56.921,41.184,0.55,77.316,61.579,0.55,29.09168,32.14726,3.0555800000000026,28.842885604599278,28.842885604599278
348,0.55,77.316,61.579,0.55,77.316,62.756,0.55,32.14726,32.27191,0.12464999999999549,1.1769999999999996,1.1769999999999996
349,0.55,77.316,62.756,0.55,55.744,41.184,0.55,32.27191,35.50378,3.2318700000000007,30.50741496751241,30.50741496751241
350,0.55,55.744,41.184,0.55,54.567,41.184,0.55,35.50378,35.62844,0.12465999999999866,1.1769999999999996,1.1769999999999996
351,0.55,54.567,41.184,0.55,77.316,63.933,0.55,35.62844,39.03659,3.408149999999999,32.17194433042554,32.17194433042554
352,0.55,77.316,63.933,0.55,77.316,65.109,0.55,39.03659,39.16125,0.12466000000000577,1.1759999999999948,1.1759999999999948
353,0.55,77.316,65.109,0.55,53.391,41.184,0.55,39.16125,42.74569,3.5844400000000007,33.8350594797763,33.835059479776305
354,0.55,53.391,41.184,0.55,52.214,41.184,0.55,42.74569,42.87035,0.12465999999999866,1.1769999999999996,1.1769999999999996
355,0.55,52.214,41.184,0.55,77.316,66.286,0.55,42.87035,46.63109,3.7607399999999984,35.499588842689434,35.49958884268944
356,0.55,77.316,66.286,0.55,77.316,67.463,0.55,46.63109,46.75574,0.12465000000000259,1.1769999999999925,1.1769999999999925
357,0.55,77.316,67.463,0.55,51.037,41.184,0.55,46.75574,50.69277,3.93703,37.16411820560256,37.16411820560257
358,0.55,51.037,41.184,0.55,49.861,41.184,0.55,50.69277,50.81742,0.12464999999999549,1.176000000000002,1.176000000000002
359,0.55,49.861,41.184,0.55,77.316,68.639,0.55,50.81742,54.93074,4.113320000000002,38.82723335495333,38.82723335495333
360,0.55,77.316,68.639,0.55,77.296,69.796,0.55,54.93074,55.05329,0.12254999999999683,1.1571728479358754,1.1571728479358754
361,0.55,77.296,69.796,0.55,48.704,41.204,0.55,55.05329,59.3369,4.283610000000003,40.43519417537154,40.43519417537154
362,0.55,48.704,41.204,0.55,48.684,42.361,0.55,59.3369,59.45945,0.12254999999999683,1.1571728479358614,1.1571728479358614
363,0.55,48.684,42.361,0.55,76.139,69.816,0.55,59.45945,63.57276,4.113310000000006,38.82723335495333,38.82723335495333
364,0.55,76.139,69.816,0.55,74.963,69.816,0.55,63.57276,63.69741,0.12464999999999549,1.176000000000002,1.176000000000002
365,0.55,74.963,69.816,0.55,48.684,43.537,0.55,63.69741,67.63443,3.937019999999997,37.16411820560256,37.16411820560257
366,0.55,48.684,43.537,0.55,48.684,44.714,0.55,67.63443,67.75909,0.12466000000000577,1.1769999999999996,1.1769999999999996
367,0.55,48.684,44.714,0.55,73.786,69.816,0.55,67.75909,71.51981,3.7607200000000063,35.499588842689434,35.49958884268944
368,0.55,73.786,69.816,0.55,72.609,69.816,0.55,71.51981,71.64447,0.12465999999999156,1.1770000000000067,1.1770000000000067
369,0.55,72.609,69.816,0.55,48.684,45.891,0.55,71.64447,75.22891,3.5844400000000007,33.8350594797763,33.835059479776305
370,0.55,48.684,45.891,0.55,48.684,47.068,0.55,75.22891,75.35356,0.12465000000000259,1.1769999999999996,1.1769999999999996
371,0.55,48.684,47.068,0.55,71.432,69.816,0.55,75.35356,78.76171,3.408149999999992,32.17053011686317,32.17053011686317
372,0.55,71.432,69.816,0.55,70.256,69.816,0.55,78.76171,78.88636,0.12465000000000259,1.176000000000002,1.176000000000002
373,0.55,70.256,69.816,0.55,48.684,48.244,0.55,78.88636,82.11822,3.2318599999999975,30.50741496751241,30.50741496751241
374,0.55,48.684,48.244,0.55,48.684,49.421,0.55,82.11822,82.24288,0.12466000000000577,1.1769999999999996,1.1769999999999996
375,0.55,48.684,49.421,0.55,69.079,69.816,0.55,82.24288,85.29845,3.055570000000003,28.842885604599275,28.84288560459927
376,0.55,69.079,69.816,0.55,67.902,69.816,0.55,85.29845,85.4231,0.12465000000000259,1.1769999999999925,1.1769999999999925
377,0.55,67.902,69.816,0.55,48.684,50.598,0.55,85.4231,88.30238,2.8792799999999943,27.178356241686146,27.178356241686146
378,0.55,48.684,50.598,0.55,48.684,51.774,0.55,88.30238,88.42704,0.12466000000000577,1.176000000000002,1.176000000000002
379,0.55,48.684,51.774,0.55,66.726,69.816,0.55,88.42704,91.13003,2.70299,25.515241092335383,25.515241092335383
380,0.55,66.726,69.816,0.55,65.549,69.816,0.55,91.13003,91.25468,0.12464999999998838,1.1769999999999925,1.1769999999999925
381,0.55,65.549,69.816,0.55,48.684,52.951,0.55,91.25468,93.78138,2.5267000000000053,23.850711729422255,23.850711729422255
382,0.55,48.684,52.951,0.55,48.684,54.128,0.55,93.78138,93.90604,0.12466000000000577,1.1769999999999996,1.1769999999999996
383,0.55,48.684,54.128,0.55,64.372,69.816,0.55,93.90604,96.25645,2.3504099999999966,22.18618236650912,22.18618236650912
384,0.55,64.372,69.816,0.55,63.196,69.816,0.55,96.25645,96.38111,0.12466000000000577,1.176000000000002,1.176000000000002
385,0.55,63.196,69.816,0.55,48.684,55.304,0.55,96.38111,98.55523,2.174119999999988,20.523067217158356,20.523067217158356
386,0.55,48.684,55.304,0.55,48.684,56.481,0.55,98.55523,98.67988,0.12465000000000259,1.1769999999999996,1.1769999999999996
387,0.55,48.684,56.481,0.55,62.019,69.816,0.55,98.67988,100.67772,1.9978399999999965,18.858537854245224,18.858537854245224
388,0.55,62.019,69.816,0.55,60.842,69.816,0.55,100.67772,100.80237,0.12465000000000259,1.1769999999999996,1.1769999999999996
389,0.55,60.842,69.816,0.55,48.684,57.658,0.55,100.80237,102.62391,1.8215399999999988,17.19400849133209,17.19400849133209
390,0.55,48.684,57.658,0.55,48.684,58.834,0.55,102.62391,102.74857,0.12466000000000577,1.176000000000002,1.176000000000002
391,0.55,48.684,58.834,0.55,59.666,69.816,0.55,102.74857,104.39382,1.6452500000000043,15.53089334198133,15.53089334198133
392,0.55,59.666,69.816,0.55,58.489,69.816,0.55,104.39382,104.51848,0.12465999999999156,1.1769999999999996,1.1769999999999996
393,0.55,58.489,69.816,0.55,48.684,60.011,0.55,104.51848,105.98744,1.4689600000000098,13.866363979068197,13.866363979068197
394,0.55,48.684,60.011,0.55,48.684,61.188,0.55,105.98744,106.1121,0.12465999999999156,1.1769999999999996,1.1769999999999996
395,0.55,48.684,61.188,0.55,57.312,69.816,0.55,106.1121,107.40477,1.292670000000001,12.201834616155065,12.201834616155065
396,0.55,57.312,69.816,0.55,56.136,69.816,0.55,107.40477,107.52943,0.12466000000000577,1.1759999999999948,1.1759999999999948
397,0.55,56.136,69.816,0.55,48.684,62.364,0.55,107.52943,108.64581,1.1163799999999924,10.538719466804311,10.538719466804313
398,0.55,48.684,62.364,0.55,48.684,63.541,0.55,108.64581,108.77047,0.12466000000000577,1.1769999999999996,1.1769999999999996
399,0.55,48.684,63.541,0.55,54.959,69.816,0.55,108.77047,109.71056,0.9400899999999979,8.874190103891179,8.874190103891179
400,0.55,54.959,69.816,0.55,53.782,69.816,0.55,109.71056,109.83522,0.12466000000000577,1.1770000000000067,1.1770000000000067
401,0.55,53.782,69.816,0.55,48.684,64.718,0.55,109.83522,110.59903,0.7638099999999923,7.2096607409780376,7.209660740978037
402,0.55,48.684,64.718,0.55,48.684,65.894,0.55,110.59903,110.72368,0.12465000000000259,1.176000000000002,1.176000000000002
403,0.55,48.684,65.894,0.55,52.606,69.816,0.55,110.72368,111.3112,0.5875199999999978,5.54654559162728,5.54654559162728
404,0.55,52.606,69.816,0.55,51.429,69.816,0.55,111.3112,111.43585,0.12465000000000259,1.1769999999999996,1.1769999999999996
405,0.55,51.429,69.816,0.55,48.684,67.071,0.55,111.43585,111.84708,0.4112300000000033,3.882016228714152,3.882016228714152
406,0.55,48.684,67.071,0.55,48.684,68.248,0.55,111.84708,111.97174,0.12465999999999156,1.1770000000000067,1.1770000000000067
407,0.55,48.684,68.248,0.55,50.252,69.816,0.55,111.97174,112.20668,0.2349400000000088,2.217486865801015,2.217486865801015
408,0.55,50.252,69.816,0.55,49.076,69.816,0.55,112.20668,112.33133,0.12464999999998838,1.176000000000002,1.176000000000002
409,0.55,49.076,69.816,0.55,48.684,69.424,0.55,112.33133,112.38998,0.05865000000000009,0.5543717164502525,0.5543717164502525
418,0.65,77.75,70.25,0.65,48.25,70.25,0.65,2.0,3.79742,1.7974199999999998,29.5,29.5
419,0.65,48.25,70.25,0.65,48.25,40.75,0.65,3.79742,5.59485,1.7974300000000003,29.5,29.5
420,0.65,48.25,40.75,0.65,77.75,40.75,0.65,5.59485,7.39227,1.7974199999999998,29.5,29.5
421,0.65,77.75,40.75,0.65,77.75,70.175,0.65,7.39227,9.18512,1.7928499999999996,29.424999999999997,29.424999999999997
423,0.65,76.924,69.816,0.65,77.316,69.424,0.65,9.18512,9.24378,0.05865999999999971,0.5543717164502475,0.5543717164502475
424,0.65,77.316,69.424,0.65,77.316,68.248,0.65,9.24378,9.36843,0.12465000000000082,1.176000000000002,1.176000000000002
425,0.65,77.316,68.248,0.65,75.748,69.816,0.65,9.36843,9.60338,0.23494999999999955,2.21748686580101,2.21748686580101
426,0.65,75.748,69.816,0.65,74.571,69.816,0.65,9.60338,9.72804,0.12466000000000044,1.1770000000000067,1.1770000000000067
427,0.65,74.571,69.816,0.65,77.316,67.071,0.65,9.72804,10.13927,0.41122999999999976,3.882016228714152,3.882016228714152
428,0.65,77.316,67.071,0.65,77.316,65.894,0.65,10.13927,10.26393,0.12466000000000044,1.1769999999999925,1.1769999999999925
429,0.65,77.316,65.894,0.65,73.394,69.816,0.65,10.26393,10.85145,0.5875199999999996,5.546545591627274,5.546545591627274
430,0.65,73.394,69.816,0.65,72.218,69.816,0.65,10.85145,10.97611,0.12466000000000044,1.176000000000002,1.176000000000002
431,0.65,72.218,69.816,0.65,77.316,64.718,0.65,10.97611,11.73992,0.7638099999999994,7.2096607409780376,7.209660740978037
432,0.65,77.316,64.718,0.65,77.316,63.541,0.65,11.73992,11.86458,0.12466000000000044,1.1770000000000067,1.1770000000000067
433,0.65,77.316,63.541,0.65,71.041,69.816,0.65,11.86458,12.80468,0.9400999999999993,8.874190103891179,8.874190103891179
434,0.65,71.041,69.816,0.65,69.864,69.816,0.65,12.80468,12.92934,0.12466000000000044,1.1769999999999925,1.1769999999999925
